HZN,Horizon Global Corporation,Capital Goods,Auto Parts:O.E.M.,NYSE
HZN,HORIZON OIL LIMITED,Energy,n/a,AXS
HZNP,Horizon Pharma plc,Health Care,Major Pharmaceuticals,NASDAQ
HZO,MarineMax- Inc.,Consumer Services,Other Specialty Stores,NYSE
HZR,HAZER GROUP LIMITED,Materials,n/a,AXS
IAA,ISHARES ASIA 50 ETF,Not Applic,n/a,AXS
IAB,INABOX GROUP LIMITED,Telecommunication Services,n/a,AXS
IAC,IAC/InterActiveCorp,Consumer Services,Other Specialty Stores,NASDAQ
IAE,Voya Asia Pacific High Dividend Equity Income Fund,n/a,n/a,NYSE
IAF,Aberdeen Australia Equity Fund Inc,n/a,n/a,AMEX
IAG,Iamgold Corporation,Basic Industries,Precious Metals,NYSE
IAG,INSURANCE AUSTRALIA GROUP LIMITED,Insurance,n/a,AXS
IAM,INTIGER GROUP LIMITED,Energy,n/a,AXS
IAN,IAG FINANCE (NEW ZEALAND) LIMITED,Not Applic,n/a,AXS
IART,Integra LifeSciences Holdings Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NASDAQ
IAU,INTREPID MINES LIMITED,Materials,n/a,AXS
IB8,IBOSSES CORPORATION LIMITED,Consumer Services,n/a,AXS
IBA,Industrias Bachoco S.A. de C.V.,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
IBB,iShares Nasdaq Biotechnology Index Fund,n/a,n/a,NASDAQ
IBC,IRONBARK CAPITAL LIMITED,Diversified Financials,n/a,AXS
IBCP,Independent Bank Corporation,Finance,Major Banks,NASDAQ
IBG,IRONBARK ZINC LTD,Materials,n/a,AXS
IBIO,iBio, Inc.,Health Care,Major Pharmaceuticals,AMEX
IBKC,IBERIABANK Corporation,Finance,Major Banks,NASDAQ
IBKCO,IBERIABANK Corporation,Finance,Major Banks,NASDAQ
IBKCP,IBERIABANK Corporation,Finance,Major Banks,NASDAQ
IBK,ISHARES MSCI BRIC ETF,Not Applic,n/a,AXS
IBKR,Interactive Brokers Group- Inc.,Finance,Investment Bankers/Brokers/Service,NASDAQ
IBM,International Business Machines Corporation,Technology,Computer Manufacturing,NYSE
IBN,ICICI Bank Limited,Finance,Commercial Banks,NYSE
IBOC,International Bancshares Corporation,Finance,Major Banks,NASDAQ
IBO,IBO (Listing Market - NYSE Amex Network B F),n/a,n/a,AMEX
IBP,Installed Building Products- Inc.,Basic Industries,Homebuilding,NYSE
IBTX,Independent Bank Group Inc,Finance,Major Banks,NASDAQ
IBUY,Amplify Online Retail ETF,n/a,n/a,NASDAQ
ICB,INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED,Not Applic,n/a,AXS
ICB,MS Income Securities- Inc.,n/a,n/a,NYSE
ICD,Independence Contract Drilling- Inc.,Energy,Oil & Gas Production,NYSE
ICE,Intercontinental Exchange Inc.,Finance,Investment Bankers/Brokers/Service,NYSE
ICFI,ICF International- Inc.,Consumer Services,Professional Services,NASDAQ
ICG,INCA MINERALS LIMITED,Materials,n/a,AXS
ICI,ICANDY INTERACTIVE LIMITED,Software & Services,n/a,AXS
ICL,Israel Chemicals Shs,Basic Industries,Agricultural Chemicals,NYSE
ICLN,iShares S&P Global Clean Energy Index Fund,n/a,n/a,NASDAQ
ICLR,ICON plc,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ
ICN,ICON ENERGY LIMITED,Energy,n/a,AXS
ICON,Iconix Brand Group- Inc.,Consumer Non-Durables,Shoe Manufacturing,NASDAQ
ICPT,Intercept Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ICQ,ICAR ASIA LIMITED,Media,n/a,AXS
ICS,ICSGLOBAL LIMITED,Health Care Equipment & Services,n/a,AXS
ICT,ICOLLEGE LIMITED,Consumer Services,n/a,AXS
ICUI,ICU Medical- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
ICU,ISENTRIC LIMITED.,Software & Services,n/a,AXS
ICZ,INDUS COAL LIMITED,Energy,n/a,AXS
IDA,IDACORP- Inc.,Public Utilities,Electric Utilities: Central,NYSE
IDA,INDIANA RESOURCES LIMITED,Materials,n/a,AXS
IDCC,InterDigital- Inc.,Miscellaneous,Multi-Sector Companies,NASDAQ
IDC,INDOCHINE MINING LIMITED,Materials,n/a,AXS
IDE,Voya Infrastructure, Industrials and Materials Fund,n/a,n/a,NYSE
IDF,IDOL 2010-1 TRUST,Not Applic,n/a,AXS
IDH,IDOL 2011-1 TRUST,Not Applic,n/a,AXS
IDJ,IDOL 2011-2 TRUST,Not Applic,n/a,AXS
IDLB,PowerShares FTSE International Low Beta Equal Weight Portfolio,n/a,n/a,NASDAQ
IDN,Intellicheck Mobilisa, Inc.,Technology,Computer Software: Prepackaged Software,AMEX
IDO,INDO MINES LIMITED,Materials,n/a,AXS
IDR,INDUSTRIA REIT,Real Estate,n/a,AXS
IDT,IDT AUSTRALIA LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
IDT,IDT Corporation,Public Utilities,Telecommunications Equipment,NYSE
IDTI,Integrated Device Technology- Inc.,Technology,Semiconductors,NASDAQ
IDX,INTEGRAL DIAGNOSTICS LIMITED,Health Care Equipment & Services,n/a,AXS
IDXX,IDEXX Laboratories- Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NASDAQ
IDZ,INDOOR SKYDIVE AUSTRALIA GROUP LIMITED,Consumer Services,n/a,AXS
IEC,IEC Electronics Corp.,Technology,Electrical Products,AMEX
IEC,INTRA ENERGY CORPORATION LIMITED,Energy,n/a,AXS
IEL,IDP EDUCATION LIMITED,Consumer Services,n/a,AXS
IEM,ISHARES MSCI EMERGING MARKETS ETF,Not Applic,n/a,AXS
IEP,Icahn Enterprises L.P.,Energy,Integrated oil Companies,NASDAQ
IEQ,INTERNATIONAL EQUITIES CORPORATION LIMITED.,Real Estate,n/a,AXS
IEU,ISHARES EUROPE ETF,Not Applic,n/a,AXS
IEUS,iShares MSCI Europe Small-Cap ETF,n/a,n/a,NASDAQ
IEX,IDEX Corporation,Capital Goods,Fluid Controls,NYSE
IF,Aberdeen Indonesia Fund, Inc.,n/a,n/a,AMEX
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,n/a,n/a,NASDAQ
IFF,Internationa Flavors & Fragrances- Inc.,Basic Industries,Major Chemicals,NYSE
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,n/a,n/a,NASDAQ
IFL,IOOF HOLDINGS LIMITED,Diversified Financials,n/a,AXS
IFMI,Institutional Financial Markets, Inc.,Finance,Investment Bankers/Brokers/Service,AMEX
IFM,INFOMEDIA LTD,Software & Services,n/a,AXS
IFN,India Fund- Inc. (The),n/a,n/a,NYSE
IFN,INFIGEN ENERGY,Utilities,n/a,AXS
IFT,INFRATIL LIMITED.,Utilities,n/a,AXS
IFV,First Trust Dorsey Wright International Focus 5 ETF,n/a,n/a,NASDAQ
IFX,INTERNATIONAL FINANCE CORPORATION,Not Applic,n/a,AXS
IGA,Voya Global Advantage and Premium Opportunity Fund,n/a,n/a,NYSE
IGC,India Globalization Capital Inc.,Consumer Non-Durables,Electronic Components,AMEX
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,n/a,n/a,NYSE
IGF,iShares Global Infrastructure ETF,n/a,n/a,NASDAQ
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,n/a,n/a,NYSE
IGLD,Internet Gold Golden Lines Ltd.,Public Utilities,Telecommunications Equipment,NASDAQ
IGL,IVE GROUP LIMITED,Commercial Services & Supplies,n/a,AXS
IGO,INDEPENDENCE GROUP NL,Materials,n/a,AXS
IGOV,iShares S&P/Citigroup International Treasury Bond Fund,n/a,n/a,NASDAQ
IGR,CBRE Clarion Global Real Estate Income Fund,n/a,n/a,NYSE
IGS,INTERNATIONAL GOLDFIELDS LIMITED...,Materials,n/a,AXS
IGT,International Game Technology,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
IHC,Independence Holding Company,Finance,Life Insurance,NYSE
IHD,Voya Emerging Markets High Income Dividend Equity Fund,n/a,n/a,NYSE
IHG,Intercontinental Hotels Group,Consumer Services,Hotels/Resorts,NYSE
IHK,ISHARES MSCI HONG KONG ETF,Not Applic,n/a,AXS
IHS,INTERPOSE HOLDINGS LIMITED,Energy,n/a,AXS
IHT,InnSuites Hospitality Trust,Consumer Services,Real Estate Investment Trusts,AMEX
IID,Voya International High Dividend Equity Income Fund,n/a,n/a,NYSE
IIF,Morgan Stanley India Investment Fund- Inc.,n/a,n/a,NYSE
IIIN,Insteel Industries- Inc.,Capital Goods,Steel/Iron Ore,NASDAQ
IIJI,Internet Initiative Japan- Inc.,Technology,Computer Software: Programming, Data Processing,NASDAQ
IILG,Interval Leisure Group- Inc.,Finance,Real Estate,NASDAQ
IIL,INNATE IMMUNOTHERAPEUTICS LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
IIM,Invesco Value Municipal Income Trust,n/a,n/a,NYSE
I,Intelsat S.A.,Consumer Services,Telecommunications Equipment,NYSE
IIVI,II-VI Incorporated,Capital Goods,Electronic Components,NASDAQ
IJH,ISHARES S&P MID-CAP ETF,Not Applic,n/a,AXS
IJP,ISHARES MSCI JAPAN ETF,Not Applic,n/a,AXS
IJR,ISHARES S&P SMALL-CAP ETF,Not Applic,n/a,AXS
IKGH,Iao Kun Group Holding Company Limited,Consumer Services,Services-Misc. Amusement & Recreation,NASDAQ
IKO,ISHARES MSCI SOUTH KOREA CAPPED ETF,Not Applic,n/a,AXS
IKW,IKWEZI MINING LIMITED,Energy,n/a,AXS
IL,IntraLinks Holdings- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
ILMN,Illumina- Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NASDAQ
ILU,ILUKA RESOURCES LIMITED,Materials,n/a,AXS
IMA,IMAGE RESOURCES NL,Materials,n/a,AXS
IMAX,Imax Corporation,Miscellaneous,Industrial Machinery/Components,NYSE
IMC,IMMURON LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
IMD,IMDEX LIMITED,Materials,n/a,AXS
IMED,PureFunds ETFx HealthTech ETF,n/a,n/a,NASDAQ
IMF,IMF BENTHAM LIMITED,Diversified Financials,n/a,AXS
IMG,INTERSTAR MILLENNIUM SERIES 2002-1G TRUST,Not Applic,n/a,AXS
IMGN,ImmunoGen- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
IMH,Impac Mortgage Holdings, Inc.,Consumer Services,Real Estate Investment Trusts,AMEX
IMI,IM MEDICAL LTD,Health Care Equipment & Services,n/a,AXS
IMI,Intermolecular- Inc.,Technology,Semiconductors,NASDAQ
IM,Ingram Micro Inc.,Technology,Retail: Computer Software & Peripheral Equipment,NYSE
IMK,INTERSTAR MILLENNIUM SERIES 2004-2G TRUST,Not Applic,n/a,AXS
IMKTA,Ingles Markets Incorporated,Consumer Services,Food Chains,NASDAQ
IMMR,Immersion Corporation,Technology,Computer peripheral equipment,NASDAQ
IMN,Imation Corporation,Technology,Electronic Components,NYSE
IMN,INTERSTAR MILLENNIUM SERIES 2004-5 TRUST,Not Applic,n/a,AXS
IMO,Imperial Oil Limited,Energy,Integrated oil Companies,AMEX
IMO,INTERSTAR MILLENNIUM SERIES 2005-2L TRUST,Not Applic,n/a,AXS
IMOS,ChipMOS TECHNOLOGIES (Bermuda) LTD.,Technology,Semiconductors,NASDAQ
IMPR,Imprivata- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
IMPV,Imperva- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
IMQ,INTERSTAR MILLENNIUM SERIES 2004-1E TRUST,Not Applic,n/a,AXS
IMS,IMS Health Holdings- Inc.,Technology,EDP Services,NYSE
IMUC,ImmunoCellular Therapeutics, Ltd.,Health Care,Major Pharmaceuticals,AMEX
IMUC.WS,ImmunoCellular Therapeutics, Ltd.,n/a,n/a,AMEX
IMU,IMUGENE LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
IMX,INTERSTAR MILLENNIUM SERIES 2003-3G TRUST,Not Applic,n/a,AXS
INA,INGENIA COMMUNITIES GROUP,Real Estate,n/a,AXS
INAP,Internap Corporation,Technology,Computer Software: Programming, Data Processing,NASDAQ
INB,Cohen & Steers Global Income Builder- Inc.,n/a,n/a,NYSE
INB,INTERSTAR MILLENNIUM SERIES 2006-2G TRUST,Not Applic,n/a,AXS
INCR,INC Research Holdings- Inc.,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ
INCY,Incyte Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ
INDB,Independent Bank Corp.,Finance,Major Banks,NASDAQ
IND.CL,ING Group N.V.,n/a,n/a,NYSE
IND,INDUS ENERGY NL,Energy,n/a,AXS
INDY,iShares S&P India Nifty 50 Index Fund,n/a,n/a,NASDAQ
INF,Brookfield Global Listed Infrastructure Income Fund,n/a,n/a,NYSE
INFI,Infinity Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
INF,INDIA FUND LIMITED.,Class Pend,n/a,AXS
INFN,Infinera Corporation,Public Utilities,Telecommunications Equipment,NASDAQ
INFO,IHS Markit Ltd.,Technology,Computer Software: Programming, Data Processing,NASDAQ
INFU,InfuSystems Holdings, Inc.,Health Care,Medical/Dental Instruments,AMEX
INFY,Infosys Limited,Technology,EDP Services,NYSE
ING,ING Group N.V.,Finance,Commercial Banks,NYSE
INGN,Inogen Inc,Health Care,Industrial Specialties,NASDAQ
INGR,Ingredion Incorporated,Consumer Non-Durables,Packaged Foods,NYSE
INH,INTERSTAR MILLENNIUM SERIES 2006-4H TRUST,Not Applic,n/a,AXS
ININ,Interactive Intelligence Group- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
INK,INDAGO ENERGY LIMITED,Energy,n/a,AXS
INL,INTEC LTD,Materials,n/a,AXS
INM,IRON MOUNTAIN INCORPORATED,Real Estate,n/a,AXS
INN^A,Summit Hotel Properties- Inc.,n/a,n/a,NYSE
INN^B,Summit Hotel Properties- Inc.,n/a,n/a,NYSE
INN^C,Summit Hotel Properties- Inc.,n/a,n/a,NYSE
INN^D,Summit Hotel Properties- Inc.,n/a,n/a,NYSE
INN,INTERSTAR MILLENNIUM SERIES 2006-3L TRUST,Not Applic,n/a,AXS
INN,Summit Hotel Properties- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
INO,Inovio Pharmaceuticals- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
INOV,Inovalon Holdings- Inc.,Technology,EDP Services,NASDAQ
INS,Intelligent Systems Corporation,Capital Goods,Metal Fabrications,AMEX
INSM,Insmed- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
INST,Instructure- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
INTC,Intel Corporation,Technology,Semiconductors,NASDAQ
INTL,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service,NASDAQ
INTLL,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service,NASDAQ
INTT,inTest Corporation,Capital Goods,Electrical Products,AMEX
INTU,Intuit Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
INT,World Fuel Services Corporation,Energy,Oil Refining/Marketing,NYSE
INUV,Inuvo, Inc,Consumer Services,Advertising,AMEX
INVA,Innoviva- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
INV,INVESTSMART GROUP LIMITED,Diversified Financials,n/a,AXS
INVN,InvenSense- Inc.,Technology,Semiconductors,NYSE
INWK,InnerWorkings- Inc.,Consumer Durables,Containers/Packaging,NASDAQ
INXN,InterXion Holding N.V.,Technology,Computer Software: Programming, Data Processing,NYSE
INZ,ING Group N.V.,Finance,Commercial Banks,NYSE
IOC,InterOil Corporation,Energy,Oil & Gas Production,NYSE
IOD,IODM LIMITED,Materials,n/a,AXS
IOF,INVESTA OFFICE FUND,Real Estate,n/a,AXS
IOG,INCREMENTAL OIL AND GAS LIMITED,Energy,n/a,AXS
IO,Ion Geophysical Corporation,Energy,Oil & Gas Production,NYSE
IONS,Ionis Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
IOO,ISHARES GLOBAL 100 ETF,Not Applic,n/a,AXS
IOSP,Innospec Inc.,Basic Industries,Major Chemicals,NASDAQ
IOT,Income Opportunity Realty Investors, Inc.,Consumer Services,Real Estate Investment Trusts,AMEX
IOT,IOT GROUP LIMITED,Materials,n/a,AXS
IPAR,Inter Parfums- Inc.,Consumer Non-Durables,Package Goods/Cosmetics,NASDAQ
IPAS,iPass Inc.,Technology,EDP Services,NASDAQ
IPB,IPB PETROLEUM LIMITED,Energy,n/a,AXS
IPB,Merrill Lynch & Co., Inc.,Finance,Finance: Consumer Services,AMEX
IPCC,Infinity Property and Casualty Corporation,Finance,Property-Casualty Insurers,NASDAQ
IPC,IMPERIAL PACIFIC LIMITED,Diversified Financials,n/a,AXS
IPD,IMPEDIMED LIMITED,Health Care Equipment & Services,n/a,AXS
IPE,IPE LIMITED,Diversified Financials,n/a,AXS
IPG,Interpublic Group of Companies- Inc. (The),Technology,Advertising,NYSE
IPGP,IPG Photonics Corporation,Technology,Semiconductors,NASDAQ
IPHI,Inphi Corporation,Technology,Semiconductors,NYSE
IPH,IPH LIMITED,Commercial Services & Supplies,n/a,AXS
IPHS,Innophos Holdings- Inc.,Consumer Durables,Specialty Chemicals,NASDAQ
IPI,Intrepid Potash Inc,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
IP,International Paper Company,Basic Industries,Paper,NYSE
IPKW,PowerShares International BuyBack Achievers Portfolio,n/a,n/a,NASDAQ
IPL^D,Interstate Power and Light Company,n/a,n/a,NYSE
IPL,INCITEC PIVOT LIMITED,Materials,n/a,AXS
IPT,IMPACT MINERALS LIMITED,Materials,n/a,AXS
IPXL,Impax Laboratories- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
IQ3,IQ3CORP LIMITED,Diversified Financials,n/a,AXS
IQE,INTUERI EDUCATION GROUP LIMITED,Consumer Services,n/a,AXS
IQI,Invesco Quality Municipal Income Trust,n/a,n/a,NYSE
IQNT,Inteliquent- Inc.,Public Utilities,Telecommunications Equipment,NASDAQ
IRBT,iRobot Corporation,Consumer Durables,Consumer Electronics/Appliances,NASDAQ
IRC,INTERMIN RESOURCES LIMITED,Materials,n/a,AXS
IRCP,IRSA Propiedades Comerciales S.A.,Consumer Services,Building operators,NASDAQ
IRD,IRON ROAD LIMITED,Materials,n/a,AXS
IRDMB,Iridium Communications Inc,Consumer Durables,Telecommunications Equipment,NASDAQ
IRDM,Iridium Communications Inc,Consumer Durables,Telecommunications Equipment,NASDAQ
IRE,IRESS LIMITED,Software & Services,n/a,AXS
IRET^B,Investors Real Estate Trust,n/a,n/a,NYSE
IRET,Investors Real Estate Trust,Consumer Services,Real Estate Investment Trusts,NYSE
IRET^,Investors Real Estate Trust,n/a,n/a,NYSE
IRG,Ignite Restaurant Group- Inc.,Consumer Services,Restaurants,NASDAQ
IRI,INTEGRATED RESEARCH LIMITED,Software & Services,n/a,AXS
IR,Ingersoll-Rand plc (Ireland),Capital Goods,Auto Parts:O.E.M.,NYSE
IRL,INDIA RESOURCES LIMITED,Materials,n/a,AXS
IRL,New Ireland Fund- Inc. (The),n/a,n/a,NYSE
IRM,Iron Mountain Incorporated,Consumer Services,Real Estate Investment Trusts,NYSE
IRM,IRON MOUNTAIN MINING LIMITED,Materials,n/a,AXS
IRR,Voya Natural Resources Equity Income Fund,n/a,n/a,NYSE
IRS,IRSA Inversiones Y Representaciones S.A.,Consumer Services,Homebuilding,NYSE
IRT,Independence Realty Trust, Inc.,Consumer Services,Real Estate Investment Trusts,AMEX
IRU,ISHARES RUSSELL 2000 ETF,Not Applic,n/a,AXS
IRWD,Ironwood Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ISBC,Investors Bancorp- Inc.,Finance,Major Banks,NASDAQ
ISCA,International Speedway Corporation,Consumer Services,Services-Misc. Amusement & Recreation,NASDAQ
ISD,ISENTIA GROUP LIMITED,Software & Services,n/a,AXS
ISD,Prudential Short Duration High Yield Fund- Inc.,n/a,n/a,NYSE
ISDR,Issuer Direct Corporation,Miscellaneous,Publishing,AMEX
ISF,ING Group N.V.,Finance,Commercial Banks,NYSE
ISG,ING Group N.V.,Finance,Commercial Banks,NYSE
ISG,ISHARES MSCI SINGAPORE ETF,Not Applic,n/a,AXS
ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,n/a,n/a,NASDAQ
ISH,ISHINE INTERNATIONAL RESOURCES LIMITED,Materials,n/a,AXS
ISIL,Intersil Corporation,Technology,Semiconductors,NASDAQ
ISL,Aberdeen Israel Fund, Inc.,n/a,n/a,AMEX
ISLE,Isle of Capri Casinos- Inc.,Consumer Services,Hotels/Resorts,NASDAQ
ISM,SLM Corporation,Finance,Finance: Consumer Services,NASDAQ
ISP,ING Group N.V.,Finance,Commercial Banks,NYSE
ISRG,Intuitive Surgical- Inc.,Health Care,Industrial Specialties,NASDAQ
ISR,IsoRay, Inc.,Health Care,Medical/Dental Instruments,AMEX
ISSC,Innovative Solutions and Support- Inc.,Technology,EDP Services,NASDAQ
ISU,ISELECT LIMITED.,Consumer Services,n/a,AXS
ISX,ISIGNTHIS LTD,Software & Services,n/a,AXS
ITCB,Ita? CorpBanca,n/a,n/a,NYSE
ITCI,Intra-Cellular Therapies Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ITC,ITC Holdings Corp.,Public Utilities,Electric Utilities: Central,NYSE
ITD,ITL LIMITED,Health Care Equipment & Services,n/a,AXS
ITEQ,BlueStar TA-BIGITech Israel Technology ETF,n/a,n/a,NASDAQ
IT,Gartner- Inc.,Consumer Services,Other Consumer Services,NYSE
ITG,Investment Technology Group- Inc.,Finance,Investment Bankers/Brokers/Service,NYSE
ITGR,Integer Holdings Corporation,Miscellaneous,Industrial Machinery/Components,NYSE
ITIC,Investors Title Company,Finance,Specialty Insurers,NASDAQ
ITQ,INTECQ LIMITED,Consumer Services,n/a,AXS
ITRI,Itron- Inc.,Capital Goods,Electrical Products,NASDAQ
ITRN,Ituran Location and Control Ltd.,Consumer Non-Durables,Electronic Components,NASDAQ
ITT,ITT Inc.,Capital Goods,Fluid Controls,NYSE
ITUB,Itau Unibanco Banco Holding SA,Finance,Major Banks,NYSE
ITW,Illinois Tool Works Inc.,Technology,Industrial Machinery/Components,NYSE
ITW,ISHARES MSCI TAIWAN ETF,Not Applic,n/a,AXS
IVAC,Intevac- Inc.,Technology,Industrial Machinery/Components,NASDAQ
IVC,Invacare Corporation,Health Care,Industrial Specialties,NYSE
IVC,INVOCARE LIMITED,Consumer Services,n/a,AXS
IVE,ISHARES MSCI EAFE ETF,Not Applic,n/a,AXS
IVH,Ivy High Income Opportunities Fund,n/a,n/a,NYSE
IVO,INVIGOR GROUP LIMITED,Media,n/a,AXS
IVQ,INVITROCUE LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
IVR^A,Invesco Mortgage Capital Inc.,n/a,n/a,NYSE
IVR^B,INVESCO MORTGAGE CAPITAL INC,n/a,n/a,NYSE
IVR,INVESCO MORTGAGE CAPITAL INC,Consumer Services,Real Estate Investment Trusts,NYSE
IVR,INVESTIGATOR RESOURCES LTD,Materials,n/a,AXS
IVT,INVENTIS LIMITED,Commercial Services & Supplies,n/a,AXS
IVV,ISHARES S&P 500 ETF,Not Applic,n/a,AXS
IVX,INVION LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
IVZ,Invesco Plc,Finance,Investment Managers,NYSE
IWG,IWEBGATE LIMITED,Software & Services,n/a,AXS
IX,Orix Corp Ads,Finance,Diversified Financial Services,NYSE
IXUS,iShares Core MSCI Total International Stock ETF,n/a,n/a,NASDAQ
IXYS,IXYS Corporation,Technology,Semiconductors,NASDAQ
IZZ,ISHARES CHINA LARGE-CAP ETF,Not Applic,n/a,AXS
JACK,Jack In The Box Inc.,Consumer Services,Restaurants,NASDAQ
JAKK,JAKKS Pacific- Inc.,Consumer Non-Durables,Recreational Products/Toys,NASDAQ
JAL,JAMESON RESOURCES LIMITED,Materials,n/a,AXS
JASO,JA Solar Holdings, Co. Ltd.,Technology,Semiconductors,NASDAQ
JAT,JATENERGY LIMITED,Energy,n/a,AXS
JAX,J. Alexander's Holdings- Inc.,Consumer Services,Restaurants,NYSE
JAZZ,Jazz Pharmaceuticals plc,Health Care,Major Pharmaceuticals,NASDAQ
JBH,JB HI-FI LIMITED,Retailing,n/a,AXS
JBHT,J.B. Hunt Transport Services- Inc.,Transportation,Trucking Freight/Courier Services,NASDAQ
JBK,Lehman ABS Corporation,Finance,Finance: Consumer Services,NYSE
JBL,Jabil Circuit- Inc.,Technology,Electrical Products,NYSE
JBLU,JetBlue Airways Corporation,Transportation,Air Freight/Delivery Services,NASDAQ
JBN,Select Asset Inc.,Finance,Finance: Consumer Services,NYSE
JBR,Select Asset Inc.,Finance,Finance: Consumer Services,NYSE
JBSS,John B. Sanfilippo & Son- Inc.,Consumer Non-Durables,Specialty Foods,NASDAQ
JBT,John Bean Technologies Corporation,Technology,Industrial Machinery/Components,NYSE
JCAP,Jernigan Capital- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
JCE,Nuveen Core Equity Alpha Fund,n/a,n/a,NYSE
JCI,JC INTERNATIONAL GROUP LIMITED,Capital Goods,n/a,AXS
JCI,Johnson Controls- Inc.,Consumer Durables,Industrial Specialties,NYSE
JCOM,j2 Global- Inc.,Technology,Telecommunications Equipment,NASDAQ
JCP,J.C. Penney Company- Inc. Holding Company,Consumer Services,Department/Specialty Retail Stores,NYSE
JCS,JCURVE SOLUTIONS LTD,Software & Services,n/a,AXS
JCTCF,Jewett-Cameron Trading Company,Consumer Services,RETAIL: Building Materials,NASDAQ
JDD,Nuveen Diversified Dividend and Income Fund,n/a,n/a,NYSE
JD,JD.com- Inc.,Consumer Services,Other Specialty Stores,NASDAQ
